x,state,year,govelec,black,metro,unem,criv,crip,lcriv,lcrip,gcriv,gcrip,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,ag0_14,ag15_17,ag18_24,ag25_34,incpc,polpc,gincpc,gpolpc,cag0_14,cag15_17,cag18_24,cag25_34,cunem,cblack,cmetro,pris,lpris,gpris,final1,final2
139,10,92,1,0.135600001,0.909000039,0.081999995,12.07646656,71.53697205,2.491258621,4.270214558,0.019198179,-0.029123306,0,0,0,0,0,0,0,0,0,0,0,1,0,0.195727959,0.03456204,0.08699844,0.154194176,19685.36914,392.6351929,0.024813127,0.002795242,0.003533287,0.000206583,-0.003184633,-0.005076523,0.009000001,-0.019999504,0.000500031,350.5688171,5.859557152,0.026931763,0,0
140,10,93,0,0.135399997,0.909499943,0.07,12.06045723,71.44989014,2.48993206,4.268996239,-0.001326561,-0.001218319,0,0,0,0,0,0,0,0,0,0,0,0,1,0.197090432,0.034578551,0.084801525,0.148914397,20710.34375,411.7845154,0.050757598,0.047619272,0.001362476,1.65E-05,-0.002196922,-0.005279779,-0.011999998,-0.020000458,0.000499954,358.1176147,5.880861282,0.021304131,0,0
141,11,80,0,0.268000007,0.622999966,0.064000003,5.490206718,49.90884018,1.702965856,3.910198212,0.036353111,0.080772161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243639037,0.057660628,0.133992314,0.170236126,8389.49707,250.2654266,0.098762944,0.079167858,-0.003537426,-0.000847058,-0.000982695,0.003230019,0.013080001,0.090000153,0.001100006,215.9970245,5.375264645,0.054449081,0,0
142,11,81,0,0.26820001,0.625699997,0.064000003,5.482579231,50.81285858,1.701575637,3.928149462,-0.001390219,0.01795125,1,0,0,0,0,0,0,0,0,0,0,0,0,0.239583343,0.054956898,0.133441091,0.175646558,9287.362305,253.4123688,0.101674013,0.012496017,-0.004055691,-0.002703729,-0.000551214,0.005410424,0,0.020000458,0.002700004,218.2317505,5.385557652,0.010293007,0,0
143,11,82,1,0.268400013,0.628400028,0.078170002,4.772212505,47.27380371,1.562810063,3.855956316,-0.138765574,-0.072193146,0,1,0,0,0,0,0,0,0,0,0,0,0,0.236460164,0.052212391,0.132566378,0.175929204,9883.216797,249.9292145,0.062183462,-0.013840342,-0.003123169,-0.002744508,-0.00087472,0.00028265,0.014170003,0.020000458,0.002700004,222.2880859,5.403974056,0.018416405,0,0
144,11,83,0,0.268600017,0.631099999,0.074919999,4.570356369,40.51361847,1.519591212,3.701638222,-0.043218851,-0.154318094,0,0,1,0,0,0,0,0,0,0,0,0,0,0.233763963,0.049755588,0.131634086,0.177025139,10706.42773,248.5858917,0.080006242,-0.005389309,-0.002696209,-0.002456803,-0.000932293,0.001095944,-0.003250008,0.020000458,0.002700004,248.4601746,5.515282631,0.111308575,0,0
145,11,84,0,0.26879999,0.63380003,0.060249999,4.787489414,40.20925522,1.566006184,3.694097281,0.046414971,-0.007540941,0,0,0,1,0,0,0,0,0,0,0,0,0,0.230162814,0.048671808,0.129905745,0.178406164,11975.58301,239.1431122,0.112025544,-0.038726259,-0.003601151,-0.001083779,-0.001728344,0.001381016,-0.014669996,0.01999855,0.002700004,260.7367249,5.563511372,0.048228741,0,0
146,11,85,0,0.268999994,0.636500001,0.065420002,5.083179474,46.1294632,1.625936985,3.831451893,0.059930801,0.137354612,0,0,0,0,1,0,0,0,0,0,0,0,0,0.227905422,0.048633236,0.127284929,0.179775283,12864.84961,239.8121796,0.071628928,0.002793863,-0.002257385,-3.86E-05,-0.002620812,0.001369114,0.005170002,0.020000458,0.002700004,250.1456757,5.522043228,-0.041468143,0,0
147,11,86,1,0.269199997,0.639199972,0.059250001,5.894659042,48.82991028,1.774046659,3.888343096,0.148109674,0.056891203,0,0,0,0,0,1,0,0,0,0,0,0,0,0.224815115,0.049630236,0.123911254,0.181265414,13799.00879,246.7707367,0.070098005,0.028603682,-0.003090305,0.000997,-0.003373671,0.001490135,-0.006170001,0.020000458,0.002699967,257.6387634,5.551558495,0.029515266,0,0
148,11,87,0,0.269400001,0.641900003,0.054749999,5.777706146,52.27303314,1.754006743,3.956480503,-0.020039916,0.068137407,0,0,0,0,0,0,1,0,0,0,0,0,0,0.222938135,0.048969075,0.120650776,0.182345346,14547.67871,266.8653259,0.052834678,0.07828442,-0.001876984,-0.000661163,-0.003260479,0.001079941,-0.004500003,0.020000458,0.002700043,260.476593,5.562512875,0.01095438,0,0
149,11,88,0,0.269600004,0.644599974,0.057999998,6.743033409,57.37428665,1.908509851,4.04959631,0.154503107,0.093115807,0,0,0,0,0,0,0,1,0,0,0,0,0,0.223400876,0.047498416,0.118271053,0.182552248,15487.55664,286.8587646,0.062605463,0.072245851,0.000462742,-0.001470656,-0.002379723,0.00020689,0.003249998,0.01999855,0.002699967,285.5025635,5.654251099,0.091738224,0,0
150,11,89,0,0.269800007,0.647300005,0.055330001,7.386835098,63.62002945,1.999699354,4.152928352,0.091189504,0.103332043,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22461395,0.044922791,0.116362505,0.181718916,16250.78516,281.2197571,0.04810432,-0.019853568,0.001213074,-0.002575626,-0.00190855,-0.000833321,-0.002669997,0.020000458,0.002700043,285.2754822,5.653455257,-0.000795841,0,0
151,11,90,1,0.270000011,0.649999976,0.054499999,7.528580189,59.7979393,2.01870656,4.090970993,0.019007206,-0.061957359,0,0,0,0,0,0,0,0,0,1,0,0,0,0.224492937,0.043177627,0.114013523,0.18070069,17118.39258,275.6607361,0.05201225,-0.019965526,-0.000121021,-0.001745162,-0.002348986,-0.001018238,-0.000830002,0.020000458,0.002699967,306.0209045,5.723653316,0.070198059,0,0
152,11,91,0,0.270200014,0.652699947,0.050000001,7.376885891,57.50829697,1.998351574,4.051928997,-0.020354986,-0.039041996,0,0,0,0,0,0,0,0,0,0,1,0,0,0.224652991,0.041943267,0.111044057,0.178786963,17635.95898,342.4411621,0.029786468,0.216928959,0.000160065,-0.00123436,-0.002969465,-0.001913719,-0.004499998,0.020000458,0.002699967,332.9901733,5.808113098,0.084459782,0,0
153,11,92,0,0.270400017,0.655400038,0.068999998,7.30783987,56.53831482,1.988947749,4.034918785,-0.009403825,-0.017010212,0,0,0,0,0,0,0,0,0,0,0,1,0,0.224420488,0.041783553,0.108666763,0.175549984,18472.79102,371.9622192,0.04635895,0.082692437,-0.000232506,-0.000159717,-0.002377291,-0.00323698,0.018999996,0.020000458,0.002700043,347.148468,5.849752426,0.041639328,0,0
154,11,93,0,0.270599991,0.658099949,0.058000002,7.231314182,54.69828033,1.978420734,4.001832485,-0.010527015,-0.0330863,0,0,0,0,0,0,0,0,0,0,0,0,1,0.224374726,0.04178112,0.106693648,0.171895325,19203.70117,368.2810669,0.038804136,-0.009945872,-4.58E-05,-2.43E-06,-0.001973114,-0.003654652,-0.010999994,0.01999855,0.002699967,366.8684387,5.905003071,0.055250645,0,0
155,12,80,0,0.017999999,0.790000021,0.04792,2.993782282,71.80414581,1.09653759,4.273941994,0.07346034,0.072182178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234196886,0.051813472,0.147150263,0.186528489,10809.41113,260.1036377,0.125481814,-0.084741078,0.000198994,-0.001701741,-0.002902203,0.004996491,-0.013829999,0.079999924,-0.002900009,56.55823898,4.035270691,0.08122468,0,0
156,12,81,0,0.0187,0.786500037,0.053169999,2.478527546,63.02249527,0.907664657,4.143491745,-0.188872933,-0.130450249,1,0,0,0,0,0,0,0,0,0,0,0,0,0.232106343,0.049079757,0.142126784,0.191206545,11495.64648,265.235199,0.061551243,0.019536817,-0.00209055,-0.002733717,-0.00502347,0.004678058,0.005250001,0.070000052,-0.003499985,64.66321564,4.169192314,0.133921623,0,0
157,12,82,1,0.019400001,0.783000052,0.067419998,2.55734396,63.2857132,0.938969195,4.147659779,0.031304538,0.004168034,0,1,0,0,0,0,0,0,0,0,0,0,0,0.230382293,0.046277665,0.136820927,0.192152917,12004.81445,264.4869385,0.043339375,-0.002825107,-0.001724052,-0.002802091,-0.005305863,0.000946369,0.014249997,0.070000052,-0.003499985,77.40286255,4.349023819,0.179831505,0,0
158,12,83,0,0.020099999,0.779499948,0.063500002,2.545903206,56.12339401,0.934485495,4.027552605,-0.0044837,-0.120107174,0,0,1,0,0,0,0,0,0,0,0,0,0,0.230009884,0.044422507,0.132280365,0.192497537,12948.29395,267.6209106,0.075656265,0.011779599,-0.00037241,-0.001855159,-0.004540567,0.00034462,-0.003919993,0.069999933,-0.003500061,90.84506989,4.50915575,0.160131931,0,0
159,12,84,0,0.0208,0.775999963,0.057080001,2.34338522,53.08657455,0.851596534,3.971924067,-0.082888961,-0.055628538,0,0,0,1,0,0,0,0,0,0,0,0,0,0.229571998,0.043774318,0.127431914,0.192607,13588.55469,266.3424072,0.048263833,-0.004788741,-0.000437889,-0.000648189,-0.004848452,0.000109463,-0.006420002,0.069999933,-0.003499985,105.1332703,4.655228615,0.146072865,0,0
160,12,85,0,0.021500001,0.772499979,0.056249999,2.224038363,50.48173141,0.799324632,3.921611547,-0.052271903,-0.050312519,0,0,0,0,1,0,0,0,0,0,0,0,0,0.22788462,0.04423077,0.122115381,0.191346154,14336.78125,268.2692261,0.053600479,0.007208325,-0.001687374,0.000456452,-0.005316524,-0.001260853,-0.000830002,0.070000172,-0.003499985,129.3774414,4.862733841,0.207505226,0,0
161,12,86,1,0.0222,0.768999994,0.048829999,2.475285053,54.777565,0.90635556,4.00328064,0.107030928,0.081669092,0,0,0,0,0,1,0,0,0,0,0,0,0,0.223384038,0.044676803,0.119771861,0.190114066,15261.17969,265.0190125,0.062483978,-0.012189482,-0.00450058,0.000446033,-0.002343521,-0.00123209,-0.007420001,0.069999933,-0.003499985,137.3076935,4.922224522,0.059490681,0,0
162,12,87,0,0.0229,0.765500009,0.038830001,2.669475555,56.32677841,0.981882036,4.031169891,0.075526476,0.027889252,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22003746,0.043071162,0.117977522,0.187265918,16088.24902,276.6853943,0.052776802,0.043079533,-0.003346577,-0.001605644,-0.001794338,-0.002848148,-0.009999998,0.069999933,-0.003499985,144.5817413,4.973845005,0.051620483,0,0
163,12,88,0,0.023599999,0.761999965,0.03083,2.60185194,58.00925827,0.956223488,4.060602665,-0.025658548,0.029432774,0,0,0,0,0,0,0,1,0,0,0,0,0,0.218518525,0.041666664,0.114814818,0.185185179,17521.79492,289.0740662,0.085356399,0.04380184,-0.001518936,-0.001404495,-0.003162708,-0.002080727,-0.008000002,0.069999933,-0.003500061,143.445694,4.965956688,-0.007888317,0,0
164,12,89,0,0.024300002,0.75849998,0.02475,2.743378878,60.93424606,1.009190321,4.10979557,0.052966833,0.049192905,0,0,0,0,0,0,0,0,1,0,0,0,0,0.217351586,0.039269406,0.112328768,0.183561653,19138.66016,290.6849365,0.088264853,0.005557049,-0.001166935,-0.002397258,-0.002486048,-0.001623535,-0.00608,0.070000172,-0.003499985,139.8148193,4.940319061,-0.025637627,0,0
165,12,90,1,0.025,0.754999995,0.027829999,2.794434547,57.95601273,1.027629733,4.059684277,0.018439412,-0.050111294,0,0,0,0,0,0,0,0,0,1,0,0,0,0.216337532,0.037701976,0.109515257,0.180430889,20885.38672,291.2028809,0.087339334,0.001780221,-0.001014061,-0.001567433,-0.002813511,-0.00313076,0.003080001,0.069999933,-0.003499985,160,5.075173855,0.134854794,0,0
166,12,91,0,0.025699999,0.75150001,0.027999999,2.417621136,57.28634262,0.882784069,4.048062325,-0.144845665,-0.011621952,0,0,0,0,0,0,0,0,0,0,1,0,0,0.216740087,0.037004407,0.105726868,0.177973568,21620.05273,289.0748901,0.034571536,-0.00733442,0.000402565,-0.000697567,-0.003788385,-0.002457313,0.00017,0.069999933,-0.003499985,153.3213654,5.03253603,-0.042637825,0,0
167,12,92,0,0.026400002,0.748000026,0.045000002,2.593425512,58.73788834,0.952979565,4.073084831,0.070195496,0.025022507,0,0,0,0,0,0,0,0,0,0,0,1,0,0.216262966,0.037197232,0.102941178,0.173010394,22414.86914,293.252594,0.03610329,0.014348543,-0.000477123,0.000192826,-0.002785692,-0.004963188,0.017000001,0.070000172,-0.003499985,155.5947113,5.047254562,0.014718533,0,0
168,12,93,0,0.027100001,0.744499981,0.041999999,2.611774683,60.15784836,0.96002996,4.096971989,0.007050395,0.023887157,0,0,0,0,0,0,0,0,0,0,0,0,1,0.217576787,0.037542664,0.100682594,0.168088734,23369.50391,288.7372131,0.041707382,-0.015517356,0.00131382,0.00034543,-0.002258587,-0.004921646,-0.003000002,0.069999933,-0.003500061,192.2145386,5.258612156,0.211357594,0,0
169,13,80,0,0.003,0.182999998,0.07925,3.132415295,44.6705513,1.141804338,3.799314499,0.111955285,0.152966738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271186441,0.054025427,0.130296618,0.164194912,8474.251953,240.466095,0.100780308,0.011903924,0.001089992,-0.002780576,0.000607433,0.002351399,0.02342,0,0.002599983,88.96034241,4.488190651,0.010454655,0,0
170,13,81,0,0.003,0.185100004,0.074919999,2.824324369,42.34199524,1.038269162,3.745779276,-0.103535175,-0.053535223,1,0,0,0,0,0,0,0,0,0,0,0,0,0.272349268,0.050935552,0.126819119,0.16735968,9103.045898,239.3970947,0.071576685,-0.004455445,0.001162834,-0.003089876,-0.003477487,0.003164768,-0.004330005,0,0.00210001,86.5466156,4.460683346,-0.027507305,0,0
171,13,82,1,0.003,0.187199995,0.099420004,2.567761898,37.88706207,0.943034649,3.634609699,-0.095234513,-0.111169577,0,1,0,0,0,0,0,0,0,0,0,0,0,0.273100615,0.049281314,0.123203285,0.165297732,9288.25293,241.3757782,0.020141404,0.008231307,0.000751343,-0.001654234,-0.003615837,-0.002061939,0.024500007,0,0.002099991,99.4802475,4.599958897,0.139275551,0,0
172,13,83,0,0.003,0.189300001,0.098420002,2.404277086,36.52953339,0.877249241,3.598121166,-0.065785408,-0.036488533,0,0,1,0,0,0,0,0,0,0,0,0,0,0.271894097,0.047861509,0.119144604,0.164969444,10070.96484,226.6802521,0.080906041,-0.062814519,-0.001206532,-0.001419807,-0.004058685,-0.000328293,-0.001000004,0,0.00210001,107.1868515,4.674573421,0.074614525,0,0
173,13,84,0,0.003,0.191399992,0.071500003,2.376387596,34.710392,0.865581512,3.547039032,-0.011667728,-0.051082134,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27144298,0.047426842,0.115035318,0.163471237,10640.80957,232.9969635,0.055040054,0.027484978,-0.000451107,-0.000434666,-0.004109287,-0.001498203,-0.026919995,0,0.002099991,120.8757629,4.794763088,0.120189667,0,0
174,13,85,0,0.003,0.193499997,0.079580002,2.374245405,37.13883209,0.864679635,3.614663124,-0.000901878,0.067624092,0,0,0,0,1,0,0,0,0,0,0,0,0,0.26861167,0.048289739,0.111670017,0.162977874,11107.58496,234.0040283,0.042931635,0.004312909,-0.002831307,0.000862894,-0.003365297,-0.000493374,0.008079996,0,0.00210001,126.4379349,4.83975172,0.044988632,0,0
175,13,86,1,0.003,0.195599988,0.086829998,2.25454545,40.36767578,0.812948406,3.69802928,-0.051731229,0.083366156,0,0,0,0,0,1,0,0,0,0,0,0,0,0.265656561,0.049494948,0.106060609,0.162626266,11553.6582,229.191925,0.039373908,-0.020778578,-0.002955112,0.001205211,-0.005609408,-0.000351601,0.007249994,0,0.002099991,136.1166992,4.913512707,0.073760986,0,0
176,13,87,0,0.003,0.197700009,0.080419995,2.170558453,39.94111633,0.774984479,3.687406301,-0.037963927,-0.010622978,0,0,0,0,0,0,1,0,0,0,0,0,0,0.262944162,0.049746193,0.102538072,0.161421314,12029.43359,232.1827393,0.04035433,0.012964978,-0.002712402,0.000251246,-0.003522539,-0.001204948,-0.006409998,0,0.00210001,146.262619,4.985403538,0.071890831,0,0
177,13,88,0,0.003,0.1998,0.05875,2.378296137,37.87525177,0.866384327,3.634297848,0.091399848,-0.053108454,0,0,0,0,0,0,0,1,0,0,0,0,0,0.261663288,0.048681542,0.099391483,0.158215001,12847.87109,233.7728271,0.065821677,0.006825089,-0.00128088,-0.001064653,-0.003146591,-0.00320631,-0.021669999,0,0.002099991,150.050766,5.010973454,0.025569916,0,0
178,13,89,0,0.003,0.201900005,0.050999999,2.59758544,37.50301743,0.954582334,3.624421358,0.088198006,-0.00987649,0,0,0,0,0,0,0,0,1,0,0,0,0,0.260563374,0.047283702,0.098591544,0.154929578,14327.18555,252.6156921,0.108980693,0.077519514,-0.001099911,-0.001397839,-0.000799932,-0.003285427,-0.007750001,0,0.00210001,180.6287994,5.196444035,0.185470581,0,0
179,13,90,1,0.003,0.203999996,0.058499999,2.740375042,37.58045578,1.008094788,3.626484156,0.053512454,0.002062798,0,0,0,0,0,0,0,0,0,1,0,0,0,0.259624869,0.048371177,0.097729519,0.151036531,15283.64453,268.2132263,0.064624451,0.059912954,-0.000938492,0.001087475,-0.000862026,-0.003893051,0.0075,0,0.002099991,199.1951752,5.294285297,0.097841263,0,0
180,13,91,0,0.003,0.206100002,0.061000001,2.905587673,39.09248734,1.066635609,3.665930271,0.058540821,0.039446115,0,0,0,0,0,0,0,0,0,0,1,0,0,0.258188814,0.049132947,0.099229291,0.145472065,15850.00684,254.6242676,0.036386661,-0.051993288,-0.001436062,0.000761771,0.001499767,-0.00556447,0.0025,0,0.00210001,205.7255707,5.326543331,0.032258034,0,0
181,13,92,0,0.003,0.208199993,0.064999998,2.817073107,37.18198776,1.035698414,3.615824461,-0.030937195,-0.05010581,0,0,0,0,0,0,0,0,0,0,0,1,0,0.253283322,0.051594749,0.101313323,0.141651034,16674.55078,257.5985107,0.050713722,0.011613215,-0.00490551,0.002461801,0.002084036,-0.00382103,0.004000001,0,0.002099991,216.3776398,5.377025127,0.050481796,0,0
182,13,93,0,0.003,0.210300013,0.061000001,2.818016291,35.6333046,1.036033154,3.573280811,0.00033474,-0.04254365,0,0,0,0,0,0,0,0,0,0,0,0,1,0.250227481,0.051865328,0.104640581,0.137397632,17541.92969,244.131012,0.050710347,-0.053697199,-0.00305584,0.000270581,0.003327255,-0.004253397,-0.004000001,0,0.00210001,229.6435394,5.436528206,0.059503078,0,0
183,14,80,0,0.147,0.816999972,0.082670003,4.911875248,47.50862122,1.59165585,3.860911131,0.035022497,0.028105021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228493914,0.055307604,0.131968141,0.16233483,10888.52051,331.1717834,0.075118437,0.057545081,-0.000513706,-0.00146172,-0.000435114,0.00308239,0.027670002,0.18999958,-0.000400009,99.68412781,4.602006435,0.055289268,0,0
184,14,81,0,0.147100002,0.818000019,0.085079998,4.445600033,45.1086235,1.491914868,3.809073448,-0.099740982,-0.051837683,1,0,0,0,0,0,0,0,0,0,0,0,0,0.226688802,0.0524338,0.13073495,0.168312505,12045.94336,326.7936707,0.101018883,-0.013308229,-0.001805115,-0.002873802,-0.001233196,0.005977688,0.002409992,0.010000229,0.001000061,93.84790802,4.541675568,-0.060330868,0,0
185,14,82,1,0.147200003,0.819000006,0.113169998,4.548279762,43.72844315,1.51474905,3.777998686,0.022834182,-0.031074762,0,1,0,0,0,0,0,0,0,0,0,0,0,0.225509927,0.049986869,0.128775284,0.169044912,12534.34668,326.709259,0.039744657,-0.000258336,-0.001178875,-0.002446933,-0.001959667,0.000732403,0.02809,0.010000229,0.000999985,122.3717575,4.80706358,0.265388012,0,0
186,14,83,0,0.14729999,0.819999993,0.114249989,7.330090046,48.45797348,1.991987824,3.880697012,0.477238774,0.102698326,0,0,1,0,0,0,0,0,0,0,0,0,0,0.224471912,0.047944602,0.126216143,0.171005338,13064.73438,321.6495667,0.041443959,-0.015608009,-0.001038017,-0.002042265,-0.002559137,0.00196043,0.001079998,0.009999275,0.000999985,122.1132736,4.804949284,-0.002114296,0,0
187,14,84,0,0.147399992,0.82099998,0.091330007,7.311689377,46.19032669,1.989474297,3.832770348,-0.002513528,-0.047926664,0,0,0,1,0,0,0,0,0,0,0,0,0,0.223536626,0.047143359,0.12320365,0.172712937,14303.77539,322.6428223,0.09060695,0.003083247,-0.000935287,-0.000801244,-0.003012495,0.001707592,-0.022919988,0.010000229,0.000999985,136.0504913,4.913025856,0.108076572,0,0
188,14,85,0,0.147499993,0.821999967,0.09042,7.144736767,46.50920868,1.966375947,3.839650393,-0.02309835,0.006880045,0,0,0,0,1,0,0,0,0,0,0,0,0,0.221754372,0.047105264,0.119912282,0.174298242,15077.30371,314.1140442,0.052667033,-0.026789781,-0.001782246,-3.81E-05,-0.003291368,0.001585312,-0.000910006,0.010000229,0.000999985,149.9649506,5.010401726,0.09737587,0,0
189,14,86,1,0.147599995,0.823000014,0.081079997,8.20707798,48.15236664,2.10499692,3.874370337,0.138620973,0.034719944,0,0,0,0,0,1,0,0,0,0,0,0,0,0.220075533,0.047949415,0.115833849,0.175199792,15896.3291,334.4076538,0.052897662,0.062604651,-0.001678848,0.00084415,-0.004078436,0.000901547,-0.00934,0.010000229,0.001000061,163.4561462,5.096544743,0.086143017,0,0
190,14,87,0,0.147700012,0.824000001,0.073579997,8.095514297,46.97796631,2.091310024,3.849678755,-0.013686895,-0.024691582,0,0,0,0,0,0,1,0,0,0,0,0,0,0.218769208,0.047142483,0.112457201,0.175928369,16682.98047,329.224823,0.048300859,-0.015619899,-0.001306324,-0.000806932,-0.003376646,0.000728569,-0.0075,0.010000229,0.000999985,170.8615112,5.140853405,0.044308662,0,0
191,14,88,0,0.147799999,0.824999988,0.068000004,8.213959694,48.75469589,2.105835199,3.886801481,0.014525175,0.037122726,0,0,0,0,0,0,0,1,0,0,0,0,0,0.217822641,0.045039505,0.110096581,0.176294997,17727.74219,324.1878662,0.0607417,-0.015417689,-0.00094656,-0.002102976,-0.002360621,0.000366631,-0.005579996,0.009999275,0.000999985,174.260376,5.160550594,0.019697189,0,0
192,14,89,0,0.1479,0.825999975,0.059749998,8.642506599,48.97484589,2.156692743,3.891306877,0.050857544,0.004505396,0,0,0,0,0,0,0,0,1,0,0,0,0,0.218229622,0.042156003,0.108326033,0.17546013,19070.42969,325.6178894,0.073008187,0.004401394,0.000406971,-0.002883501,-0.001770544,-0.000834866,-0.008250003,0.010000229,0.000999985,185.0834045,5.220806599,0.060256004,0,0
193,14,90,1,0.148000002,0.826999962,0.061420001,9.65804863,49.59743118,2.26779151,3.903939009,0.111098766,0.012632132,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21853438,0.040702242,0.106035464,0.173639625,20158.06641,326.5001221,0.055465575,0.002705747,0.000304756,-0.001453762,-0.002290573,-0.001820507,0.001670003,0.010000229,0.000999985,216.5819397,5.377968788,0.157162189,0,0
194,14,91,0,0.148100004,0.828000009,0.071000002,10.40824318,51.00806808,2.3425982,3.931983709,0.07480669,0.028044701,0,0,0,0,0,0,0,0,0,0,1,0,0,0.219783083,0.039913233,0.103080265,0.171279833,20621.07813,339.1149902,0.022709236,0.03790893,0.001248703,-0.000789011,-0.002955198,-0.002359791,0.009580002,0.010000229,0.001000061,240.3353882,5.482035637,0.104066849,0,0
195,14,92,0,0.14819999,0.828999996,0.075000003,9.787652016,47.95487976,2.281121492,3.870260477,-0.061476707,-0.061723232,0,0,0,0,0,0,0,0,0,0,0,1,0,0.220700935,0.040299665,0.100232497,0.167656943,21780.62695,330.8275146,0.05470714,-0.024742119,0.000917854,0.000386431,-0.002847767,-0.003622894,0.004000001,0.009999275,0.000999985,252.6247253,5.531905174,0.049869537,0,0
196,14,93,0,0.148299992,0.829999983,0.074000001,9.597332954,46.58194351,2.261485338,3.841212988,-0.019636154,-0.029047489,0,0,0,0,0,0,0,0,0,0,0,0,1,0.221766263,0.040523209,0.098059326,0.163375229,22534.89453,333.9146729,0.034044072,0.009288354,0.00106533,0.000223546,-0.002173166,-0.004281712,-0.001000004,0.010000229,0.000999985,272.4532776,5.607467175,0.075562,0,0
197,15,80,1,0.075999998,0.676999986,0.095919997,3.758287907,45.2857933,1.323963523,3.812993288,0.124509215,0.078874826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238069206,0.0568306,0.134244084,0.159198537,9219.425781,211.0018311,0.070907876,0.025143864,-0.002068939,-0.001158853,-0.000276918,0.002317972,0.032000002,0.069999695,-0.000699997,95.80076599,4.562270641,0.175683975,0,0
198,15,81,0,0.076200001,0.6778,0.100670002,3.40729928,41.87445068,1.225919962,3.734675884,-0.098043561,-0.078317404,1,0,0,0,0,0,0,0,0,0,0,0,0,0.234854013,0.053649634,0.133576646,0.163868621,10093.18359,213.5401459,0.090547547,0.01195804,-0.003215198,-0.003180966,-0.000667438,0.004670077,0.004750004,0.019999981,0.000800018,114.40802,4.739771366,0.177500725,0,0
199,15,82,0,0.076399997,0.678600013,0.119420007,3.007315397,41.31199646,1.101047754,3.721153021,-0.124872208,-0.013522863,0,1,0,0,0,0,0,0,0,0,0,0,0,0.232443318,0.051024143,0.132223845,0.163496703,10394.20215,217.1360779,0.029387861,0.016699392,-0.002410698,-0.002625494,-0.001352797,-0.000371914,0.018750001,0.019999981,0.000800018,137.9379578,4.926804066,0.1870327,0,0
200,15,83,0,0.0766,0.679400027,0.11067,2.852660656,38.66513824,1.048252106,3.654938459,-0.052795649,-0.066214561,0,0,1,0,0,0,0,0,0,0,0,0,0,0.230275229,0.048623852,0.129908264,0.165137619,10915.36035,213.1743164,0.048922841,-0.018414026,-0.002168083,-0.002400289,-0.002315588,0.001640911,-0.00875,0.019999981,0.000800018,151.7008057,5.021910191,0.095106125,0,0
201,15,84,1,0.076799996,0.680199981,0.086329997,3.074569464,36.50751114,1.123164892,3.597517967,0.074912786,-0.057420492,0,0,0,1,0,0,0,0,0,0,0,0,0,0.227372661,0.047819715,0.126236722,0.166727737,12023.18945,209.5089722,0.096666239,-0.017343653,-0.002902565,-0.000804138,-0.003671541,0.001590118,-0.024340009,0.019999981,0.000799942,164.6421967,5.103774548,0.081864357,0,0
202,15,85,0,0.077,0.680999994,0.078749999,3.116688013,36.31068039,1.136770844,3.592111826,0.013605952,-0.005406141,0,0,0,0,1,0,0,0,0,0,0,0,0,0.224766448,0.047810957,0.122549914,0.168345854,12637.55957,208.5180511,0.049836058,-0.004740951,-0.00260622,-8.76E-06,-0.0036868,0.001618118,-0.007579994,0.019999981,0.000800018,166.0498352,5.112287998,0.008513451,0,0
203,15,86,0,0.077199996,0.681800008,0.067500003,3.105427265,35.79629517,1.133151293,3.577844381,-0.003619552,-0.014267445,0,0,0,0,0,1,0,0,0,0,0,0,0,0.221122116,0.048954897,0.11807847,0.169783652,13370.08887,213.9347382,0.056346741,0.025645392,-0.003644333,0.001143942,-0.004471445,0.001437798,-0.011249995,0.019999981,0.000800018,178.9155426,5.186913967,0.074625969,0,0
204,15,87,0,0.077399999,0.682600021,0.063670002,3.319751501,38.31445313,1.199889898,3.645827293,0.066738605,0.067982912,0,0,0,0,0,0,1,0,0,0,0,0,0,0.218892753,0.048602227,0.1145624,0.169925079,14064.8291,216.8828735,0.050657254,0.013686448,-0.002229366,-0.000352669,-0.003516073,0.00014143,-0.003830004,0.019999981,0.000800018,182.6732635,5.207699299,0.020785332,0,0
205,15,88,1,0.077600002,0.683399975,0.053169999,3.857793093,38.26966476,1.350095272,3.644657612,0.150205374,-0.001169682,0,0,0,0,0,0,0,1,0,0,0,0,0,0.218135476,0.046977419,0.112345226,0.169155136,14912.79199,219.8106232,0.058542076,0.013408917,-0.000757275,-0.001624808,-0.002217169,-0.000769939,-0.010500002,0.020000458,0.000799942,194.2992859,5.269399643,0.061700344,0,0
